,text,date,label,label_name,id,toxicity_label,toxicity_score
10546,"{{USERNAME}} 4). The final decision must be based on whether a trans girl on puberty blockers who had not started Tanner Stage II male puberty has any unfair advantage over c*s girls. Also, expert testimony on both sides entered conflicting evidence of trans girl advantage before puberty.",2024-04-26,8,prophesy,1783686613626999004,4 stars,0.3734067678451538
10547,"{{USERNAME}} Lost my husband 5 months ago and I feel like I read of me getting stronger I am getting more broken. We all feel your pain, I wish I had encouragement words for you and everyone going through this very painful life experience.",2024-04-26,8,prophesy,1783686506961367494,1 star,0.6268427968025208
10548,BOOM! Judge Cannon Unseals Docs Alleging Jack Smith's Lead Prosecutor Threatened Trump Valet Attorney and Tried to Bribe Him in Exchange For Client's Testimony Against Trump {{URL}} #gatewaypundit via {{USERNAME}} {{URL}},2024-04-26,8,prophesy,1783686504230838523,1 star,0.47890612483024597
10549,{{USERNAME}} Thank you for the encouragement 🙂♥️ it means a lot.,2024-04-26,8,prophesy,1783686447792349561,5 stars,0.6220858693122864
10550,Testimony resumes in hush money case		Former US President #DonaldTrump faces Supreme Court's immunity test as 'hush money' trial continues 		{{USERNAME}} joined by {{USERNAME}} bring you this report 		Watch more on {{URL}} {{URL}},2024-04-26,8,prophesy,1783686301138686228,1 star,0.2675258219242096
10551,"{{USERNAME}} {{USERNAME}} Except the explicit testimony of both witnesses is that this was to protect his campaign and the timing lines up with this. When you say ""to protect his privacy"" it's just a charitable guess that doesn't line up with the evidence or even just common sense.",2024-04-26,8,prophesy,1783686223304761758,1 star,0.3979741036891937
10552,"Huhhh, Sulking on me 	Give me encouragement, rather than mujhpe gussa hone ke 😅🫂 {{URL}}",2024-04-26,8,prophesy,1783686194615955594,3 stars,0.349702388048172
10553,Judge Cannon Unseals Docs Alleging Jack Smith's Lead Prosecutor Threatened Trump Valet Attorney and Tried to Bribe Him in Exchange For Client's Testimony Against Trump {{URL}} #gatewaypundit via {{USERNAME}},2024-04-26,8,prophesy,1783686192195949003,1 star,0.6318018436431885
10554,"A judge has denied #Trump’s request for a new trial or change of verdict in the #EJeanCarroll case, rejecting the Trump’s contention that the outcome was tainted by “extreme” restrictions on his courtroom testimony and erroneous instructions to the jury.	 {{URL}}",2024-04-26,8,prophesy,1783686187720343616,1 star,0.5739344954490662
10555,"{{USERNAME}} {{USERNAME}} {{USERNAME}} Sussman was acquitted of materially lying to the FBI about working for Clinton.  Testimony established that he brought the hoax to the FBI for Clinton, and the info he brought was false, but he was not charged with that.  The FBI knew who he worked for.",2024-04-26,8,prophesy,1783686175510729061,1 star,0.5058420896530151
10556,#Orange #TestNet #blockchain {{URL}} Thank you for always being a source of positivity and encouragement. {{USERNAME}} {{USERNAME}} {{USERNAME}},2024-04-26,8,prophesy,1783686153905778937,5 stars,0.521643340587616
10557,{{USERNAME}} Thanks for the encouragement &amp; support.,2024-04-26,8,prophesy,1783686112537460950,5 stars,0.5458528995513916
10558,#TIFI #RWA #LovelyWallet {{URL}} Thank you for always being a source of positivity and encouragement. {{USERNAME}} {{USERNAME}} {{USERNAME}},2024-04-26,8,prophesy,1783686075208151094,5 stars,0.6327375769615173
10559,#Orange #Zealy #Join {{URL}} Thank you for always being a source of positivity and encouragement. {{USERNAME}} {{USERNAME}} {{USERNAME}},2024-04-26,8,prophesy,1783686069554147462,5 stars,0.5610045790672302
10560,{{USERNAME}} His encouragement was the best thing fuq u liberals,2024-04-26,8,prophesy,1783686030274494899,5 stars,0.5827053189277649
10561,"{{USERNAME}} Anybody who’s EVER said Cassandra and shown they know her existence, typed “ended Cassandra”, or “the worst thing about the fandom isn’t the racism and ableism, no, it’s Cassandra”…		They are saying they ARE aware of Cassandra’s prophesy, yet still chose hate over proper action.",2024-04-26,8,prophesy,1783685981771649185,1 star,0.6978709101676941
10562,George Conway: Trump trial first witness’s testimony is 'damning' and could land ex-president in jail {{URL}} {{URL}},2024-04-26,8,prophesy,1783685944014463461,1 star,0.48850518465042114
10563,"JUSTICE failed with all of these check &amp; balances	LOOK at how immunity reaches the acts of public officials, trial attorneys who knowingly conspire when presenting false testimony in an sex allegation to grand jurors to indict using objective evidence like DNA persuade to convict {{URL}}",2024-04-26,8,prophesy,1783685936502481406,1 star,0.6423614025115967
10564,Much of the Supreme Court  testimony today was about loyalty,2024-04-26,8,prophesy,1783685919939215718,4 stars,0.2561950981616974
10565,{{USERNAME}} {{USERNAME}} This is not meerly lok sabha poll but a testimony that all of us ( indians) have dignity and wont run after bheek ka paisa.,2024-04-26,8,prophesy,1783685767908467108,1 star,0.41955244541168213
10566,"23:32 states that ""I am against those who prophesy false dreams and retell them to lead My people astray with their reckless lies""2. Luke 23:32 mentions that ""there were also two other, malefactors, led with him to be put to death""3.",2024-04-26,8,prophesy,1783685756189356534,3 stars,0.2549225389957428
10567,"{{USERNAME}} In your entire testimony excerpt, only this line is legal: ""Immediately after the attacks on October 7th, an MIT-funded anti-Israel student group said that the Massacre was justified as an act of resistance."" The ENTIRE rest is illegal &amp; NOT protected speech.",2024-04-26,8,prophesy,1783685666921934877,1 star,0.7059276700019836
10568,"{{USERNAME}} {{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685472901812589,5 stars,0.8248777985572815
10569,"{{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685456770527471,5 stars,0.8778461217880249
10570,"{{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685441905950937,5 stars,0.8778461217880249
10571,"Blessings, Money, Testimony 🙏🏽",2024-04-26,8,prophesy,1783685434511425577,5 stars,0.6885866522789001
10572,"{{USERNAME}} {{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685421014073497,5 stars,0.8248777985572815
10573,{{USERNAME}} Yes! I have testimony to that.,2024-04-26,8,prophesy,1783685383512879505,5 stars,0.29277393221855164
10574,"{{USERNAME}} Good morning sir and we thank God for your testimony. Please sir, help me with 1k to transport myself to work. I don't know how l will get to work this morning and it's giving me sleepless night. This is 3.30am Nigerian time and my eyes are really heavy, but can't sleep.",2024-04-26,8,prophesy,1783685379658224054,1 star,0.3675309419631958
10575,"A question I have is that I know David Pecker has immunity in exchange to his testimony... However, does that immunity extend to the National Enquirer itself? It seems the National Enquirer would be open to all sorts of legal jeopardy now because of Pecker's testimony.",2024-04-26,8,prophesy,1783685360599413051,3 stars,0.3505514860153198
10576,"{{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685355201310948,5 stars,0.8778461217880249
10577,{{USERNAME}} thank you so much! The encouragement is definitely needed and appreciated 🫶🏻,2024-04-26,8,prophesy,1783685329536381128,5 stars,0.7469006180763245
10578,"{{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685328286413006,5 stars,0.8778461217880249
10579,"Honestly, the Lakers crowd can be pretty rough on Anthony Davis. Tonight? I just hear encouragement and support. Even from fans, it's an all-hands-on-deck approach to beating the Nuggets.",2024-04-26,8,prophesy,1783685323832295750,4 stars,0.3520524799823761
10580,{{USERNAME}} My conspiracy hat is on. So Trump is not worried about Pecker testimony because; they have an agreement that he will say things in cross that will undermine his prosecution testimony. He gets the deal and gives Trump the reasonable doubt. 🤔🤔,2024-04-26,8,prophesy,1783685321638780994,5 stars,0.2644669711589813
10581,"{{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685296820822328,5 stars,0.8778461217880249
10582,"{{USERNAME}} {{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685253699084590,5 stars,0.8248777985572815
10583,"{{USERNAME}} {{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685216197878078,5 stars,0.8248777985572815
10584,"{{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685182060470431,5 stars,0.8778461217880249
10585,Tabloid publisher says he pledged to be Trump campaign’s ‘eyes and ears’ during 2016 race   {{URL}},2024-04-26,8,prophesy,1783685181129306251,1 star,0.4828745722770691
10586,"{{USERNAME}} {{USERNAME}} {{USERNAME}} Right, the government needs to prove Trump’s intent, that some of these actions were intended to benefit his electoral prospects. Pecker’s testimony seems to go a long way in establishing that. Cohen is obviously going to testify to that effect as well. We’ll see.",2024-04-26,8,prophesy,1783685150334955696,3 stars,0.27870529890060425
10587,"{{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685123499589816,5 stars,0.8778461217880249
10588,"{{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685087004946899,5 stars,0.8778461217880249
10589,"{{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685065253294101,5 stars,0.8778461217880249
10590,"{{USERNAME}} {{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783685033472950300,5 stars,0.8248777985572815
10591,"Guys are any oomfs here male vas I am in dire need of some more for final testimony, I’ve got a billion female auditions but little to no male ones",2024-04-26,8,prophesy,1783685029711032428,2 stars,0.328298956155777
10592,"{{USERNAME}} I am incredibly grateful for the opportunity to share my testimony and express my heartfelt appreciation to Mrs {{USERNAME}} Her platform has been an absolute blessing in my life, and I cannot emphasize enough how helpful and trustworthy she is.",2024-04-26,8,prophesy,1783684998379233515,5 stars,0.8778461217880249
10593,"{{USERNAME}} {{USERNAME}} His team didn't need her testimony. She had lawyers and was willing to testify. Her testimony was then not on the record, but she still came out DURING THE TRIAL and the 2022 trial to speak highly of him. Quit. Reaching.",2024-04-26,8,prophesy,1783684969602122214,1 star,0.5288486480712891
